instant,dteday,season,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,month,year
15018,2012-09-22,Fall,0,Saturday,0,1,0.62,0.6212,0.57,0.194,59,180,239,September,2012
15019,2012-09-22,Fall,0,Saturday,0,1,0.62,0.6212,0.5,0.194,34,137,171,September,2012
15020,2012-09-23,Winter,0,Sunday,0,1,0.62,0.6212,0.38,0.2537,34,146,180,September,2012
15021,2012-09-23,Winter,0,Sunday,0,1,0.54,0.5152,0.52,0.3582,23,119,142,September,2012
15022,2012-09-23,Winter,0,Sunday,0,1,0.52,0.5,0.48,0.2537,18,77,95,September,2012
15023,2012-09-23,Winter,0,Sunday,0,1,0.48,0.4697,0.55,0.2985,13,41,54,September,2012
15024,2012-09-23,Winter,0,Sunday,0,1,0.46,0.4545,0.55,0.2239,1,9,10,September,2012
15025,2012-09-23,Winter,0,Sunday,0,1,0.46,0.4545,0.59,0.2537,1,5,6,September,2012
15026,2012-09-23,Winter,0,Sunday,0,1,0.44,0.4394,0.62,0.2537,5,11,16,September,2012
15027,2012-09-23,Winter,0,Sunday,0,1,0.46,0.4545,0.59,0.2239,9,48,57,September,2012
15028,2012-09-23,Winter,0,Sunday,0,1,0.48,0.4697,0.55,0.3582,38,137,175,September,2012
15029,2012-09-23,Winter,0,Sunday,0,1,0.5,0.4848,0.51,0.3284,71,205,276,September,2012
15030,2012-09-23,Winter,0,Sunday,0,1,0.54,0.5152,0.45,0.2537,138,351,489,September,2012
15031,2012-09-23,Winter,0,Sunday,0,1,0.56,0.5303,0.46,0.2537,186,384,570,September,2012
15032,2012-09-23,Winter,0,Sunday,0,1,0.56,0.5303,0.43,0.1045,250,526,776,September,2012
15033,2012-09-23,Winter,0,Sunday,0,1,0.6,0.6212,0.38,0.1642,257,445,702,September,2012
15034,2012-09-23,Winter,0,Sunday,0,1,0.6,0.6212,0.38,0.194,266,400,666,September,2012
15035,2012-09-23,Winter,0,Sunday,0,1,0.6,0.6212,0.33,0.2239,265,375,640,September,2012
15036,2012-09-23,Winter,0,Sunday,0,1,0.6,0.6212,0.33,0.3284,254,437,691,September,2012
15037,2012-09-23,Winter,0,Sunday,0,1,0.56,0.5303,0.35,0.2985,227,496,723,September,2012
15038,2012-09-23,Winter,0,Sunday,0,1,0.54,0.5152,0.37,0.194,135,405,540,September,2012
15039,2012-09-23,Winter,0,Sunday,0,1,0.52,0.5,0.42,0.1642,82,331,413,September,2012
15040,2012-09-23,Winter,0,Sunday,0,1,0.52,0.5,0.42,0.1642,60,192,252,September,2012
15041,2012-09-23,Winter,0,Sunday,0,2,0.52,0.5,0.48,0.1045,51,145,196,September,2012
15042,2012-09-23,Winter,0,Sunday,0,1,0.52,0.5,0.48,0.0,40,98,138,September,2012
15043,2012-09-23,Winter,0,Sunday,0,2,0.5,0.4848,0.59,0.1045,30,70,100,September,2012
15044,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.63,0.194,10,54,64,September,2012
15045,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.67,0.1343,6,12,18,September,2012
15046,2012-09-24,Winter,0,Monday,1,2,0.46,0.4545,0.63,0.1343,0,8,8,September,2012
15047,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.63,0.1642,0,5,5,September,2012
15048,2012-09-24,Winter,0,Monday,1,1,0.44,0.4394,0.67,0.1045,0,8,8,September,2012
15049,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.63,0.0,2,35,37,September,2012
15050,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.59,0.0,6,162,168,September,2012
15051,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.67,0.1343,17,513,530,September,2012
15052,2012-09-24,Winter,0,Monday,1,1,0.5,0.4848,0.55,0.194,31,719,750,September,2012
15053,2012-09-24,Winter,0,Monday,1,1,0.52,0.5,0.52,0.194,42,286,328,September,2012
15054,2012-09-24,Winter,0,Monday,1,1,0.54,0.5152,0.49,0.2239,52,146,198,September,2012
15055,2012-09-24,Winter,0,Monday,1,1,0.56,0.5303,0.37,0.194,71,167,238,September,2012
15056,2012-09-24,Winter,0,Monday,1,1,0.56,0.5303,0.35,0.2985,77,265,342,September,2012
15057,2012-09-24,Winter,0,Monday,1,1,0.6,0.6212,0.31,0.2985,80,248,328,September,2012
15058,2012-09-24,Winter,0,Monday,1,1,0.6,0.6061,0.28,0.0,77,226,303,September,2012
15059,2012-09-24,Winter,0,Monday,1,1,0.6,0.6212,0.31,0.0,84,216,300,September,2012
15060,2012-09-24,Winter,0,Monday,1,1,0.58,0.5455,0.3,0.2537,99,417,516,September,2012
15061,2012-09-24,Winter,0,Monday,1,1,0.58,0.5455,0.3,0.0,89,809,898,September,2012
15062,2012-09-24,Winter,0,Monday,1,1,0.54,0.5152,0.37,0.1642,95,758,853,September,2012
15063,2012-09-24,Winter,0,Monday,1,1,0.52,0.5,0.39,0.1343,56,534,590,September,2012
15064,2012-09-24,Winter,0,Monday,1,1,0.52,0.5,0.52,0.1045,52,380,432,September,2012
15065,2012-09-24,Winter,0,Monday,1,1,0.5,0.4848,0.51,0.1343,26,230,256,September,2012
15066,2012-09-24,Winter,0,Monday,1,1,0.5,0.4848,0.51,0.2239,18,154,172,September,2012
15067,2012-09-24,Winter,0,Monday,1,1,0.46,0.4545,0.63,0.1343,11,83,94,September,2012
15068,2012-09-25,Winter,0,Tuesday,1,1,0.46,0.4545,0.67,0.1642,8,56,64,September,2012
15069,2012-09-25,Winter,0,Tuesday,1,1,0.44,0.4394,0.72,0.1343,2,11,13,September,2012
15070,2012-09-25,Winter,0,Tuesday,1,1,0.42,0.4242,0.77,0.1343,5,9,14,September,2012
15071,2012-09-25,Winter,0,Tuesday,1,1,0.42,0.4242,0.71,0.0896,2,3,5,September,2012
15072,2012-09-25,Winter,0,Tuesday,1,1,0.42,0.4242,0.71,0.1343,2,7,9,September,2012
15073,2012-09-25,Winter,0,Tuesday,1,1,0.42,0.4242,0.77,0.0896,1,46,47,September,2012
15074,2012-09-25,Winter,0,Tuesday,1,1,0.44,0.4394,0.77,0.2239,5,189,194,September,2012
15075,2012-09-25,Winter,0,Tuesday,1,1,0.44,0.4394,0.77,0.194,17,539,556,September,2012
15076,2012-09-25,Winter,0,Tuesday,1,1,0.48,0.4697,0.67,0.194,41,764,805,September,2012
15077,2012-09-25,Winter,0,Tuesday,1,1,0.54,0.5152,0.56,0.2537,28,381,409,September,2012
15078,2012-09-25,Winter,0,Tuesday,1,1,0.56,0.5303,0.52,0.2985,45,125,170,September,2012
15079,2012-09-25,Winter,0,Tuesday,1,1,0.6,0.6212,0.46,0.2985,63,155,218,September,2012
15080,2012-09-25,Winter,0,Tuesday,1,1,0.62,0.6212,0.43,0.2836,69,233,302,September,2012
15081,2012-09-25,Winter,0,Tuesday,1,1,0.64,0.6212,0.47,0.2537,48,257,305,September,2012
15082,2012-09-25,Winter,0,Tuesday,1,1,0.66,0.6212,0.39,0.3284,80,213,293,September,2012
15083,2012-09-25,Winter,0,Tuesday,1,1,0.66,0.6212,0.36,0.3284,56,247,303,September,2012
15084,2012-09-25,Winter,0,Tuesday,1,1,0.66,0.6212,0.39,0.2985,59,436,495,September,2012
15085,2012-09-25,Winter,0,Tuesday,1,1,0.66,0.6212,0.39,0.2836,107,860,967,September,2012
15086,2012-09-25,Winter,0,Tuesday,1,1,0.64,0.6212,0.41,0.2239,64,758,822,September,2012
15087,2012-09-25,Winter,0,Tuesday,1,1,0.62,0.6212,0.5,0.2537,49,490,539,September,2012
15088,2012-09-25,Winter,0,Tuesday,1,1,0.6,0.6212,0.56,0.2985,37,388,425,September,2012
15089,2012-09-25,Winter,0,Tuesday,1,1,0.6,0.6212,0.56,0.2985,34,263,297,September,2012
15090,2012-09-25,Winter,0,Tuesday,1,1,0.6,0.6212,0.56,0.2836,14,174,188,September,2012
15091,2012-09-25,Winter,0,Tuesday,1,1,0.6,0.6212,0.56,0.3284,9,89,98,September,2012
15092,2012-09-26,Winter,0,Wednesday,1,1,0.58,0.5455,0.64,0.2985,6,34,40,September,2012
15093,2012-09-26,Winter,0,Wednesday,1,1,0.58,0.5455,0.64,0.3284,10,19,29,September,2012
15094,2012-09-26,Winter,0,Wednesday,1,2,0.58,0.5455,0.64,0.2836,2,15,17,September,2012
15095,2012-09-26,Winter,0,Wednesday,1,2,0.58,0.5455,0.64,0.2836,4,6,10,September,2012
15096,2012-09-26,Winter,0,Wednesday,1,1,0.56,0.5303,0.73,0.2537,2,12,14,September,2012
15097,2012-09-26,Winter,0,Wednesday,1,1,0.56,0.5303,0.73,0.2239,1,35,36,September,2012
15098,2012-09-26,Winter,0,Wednesday,1,1,0.54,0.5152,0.73,0.194,3,179,182,September,2012
15099,2012-09-26,Winter,0,Wednesday,1,1,0.54,0.5152,0.77,0.1343,9,523,532,September,2012
15100,2012-09-26,Winter,0,Wednesday,1,1,0.56,0.5303,0.73,0.2985,30,808,838,September,2012
15101,2012-09-26,Winter,0,Wednesday,1,1,0.6,0.6061,0.64,0.194,27,307,334,September,2012
15102,2012-09-26,Winter,0,Wednesday,1,1,0.6,0.5909,0.73,0.2836,29,156,185,September,2012
15103,2012-09-26,Winter,0,Wednesday,1,1,0.64,0.6212,0.61,0.2537,46,181,227,September,2012
15104,2012-09-26,Winter,0,Wednesday,1,1,0.68,0.6364,0.61,0.2239,56,260,316,September,2012
15105,2012-09-26,Winter,0,Wednesday,1,1,0.7,0.6515,0.58,0.2239,67,273,340,September,2012
15106,2012-09-26,Winter,0,Wednesday,1,1,0.74,0.6667,0.48,0.2836,60,217,277,September,2012
15107,2012-09-26,Winter,0,Wednesday,1,1,0.74,0.6667,0.48,0.2985,69,231,300,September,2012
15108,2012-09-26,Winter,0,Wednesday,1,1,0.74,0.6667,0.45,0.2836,71,397,468,September,2012
15109,2012-09-26,Winter,0,Wednesday,1,1,0.74,0.6667,0.48,0.2985,77,876,953,September,2012
15110,2012-09-26,Winter,0,Wednesday,1,1,0.74,0.6667,0.48,0.2239,69,815,884,September,2012
15111,2012-09-26,Winter,0,Wednesday,1,1,0.7,0.6515,0.54,0.1642,38,589,627,September,2012
15112,2012-09-26,Winter,0,Wednesday,1,1,0.66,0.6212,0.69,0.194,45,389,434,September,2012
15113,2012-09-26,Winter,0,Wednesday,1,1,0.66,0.6212,0.65,0.194,32,328,360,September,2012
15114,2012-09-26,Winter,0,Wednesday,1,3,0.62,0.6061,0.69,0.194,21,194,215,September,2012
15115,2012-09-26,Winter,0,Wednesday,1,2,0.6,0.5758,0.78,0.2537,13,102,115,September,2012
15116,2012-09-27,Winter,0,Thursday,1,1,0.6,0.5758,0.78,0.0896,5,60,65,September,2012
15117,2012-09-27,Winter,0,Thursday,1,1,0.6,0.5758,0.78,0.0896,5,16,21,September,2012
15118,2012-09-27,Winter,0,Thursday,1,1,0.6,0.5758,0.78,0.0896,3,13,16,September,2012
15119,2012-09-27,Winter,0,Thursday,1,1,0.6,0.5758,0.78,0.0,0,7,7,September,2012
15120,2012-09-27,Winter,0,Thursday,1,1,0.56,0.5303,0.94,0.1343,2,6,8,September,2012
15121,2012-09-27,Winter,0,Thursday,1,1,0.58,0.5455,0.83,0.0,2,64,66,September,2012
15122,2012-09-27,Winter,0,Thursday,1,1,0.56,0.5303,0.88,0.0896,5,164,169,September,2012
15123,2012-09-27,Winter,0,Thursday,1,1,0.6,0.5758,0.78,0.0,12,546,558,September,2012
15124,2012-09-27,Winter,0,Thursday,1,1,0.62,0.6061,0.71,0.0896,20,774,794,September,2012
15125,2012-09-27,Winter,0,Thursday,1,1,0.66,0.6212,0.65,0.0,30,305,335,September,2012
15126,2012-09-27,Winter,0,Thursday,1,2,0.7,0.6515,0.51,0.2836,40,168,208,September,2012
15127,2012-09-27,Winter,0,Thursday,1,2,0.72,0.6667,0.51,0.1642,67,227,294,September,2012
15128,2012-09-27,Winter,0,Thursday,1,2,0.74,0.6667,0.48,0.1343,63,272,335,September,2012
15129,2012-09-27,Winter,0,Thursday,1,2,0.74,0.6667,0.48,0.0,61,265,326,September,2012
15130,2012-09-27,Winter,0,Thursday,1,2,0.76,0.6818,0.45,0.0896,44,214,258,September,2012
15131,2012-09-27,Winter,0,Thursday,1,2,0.76,0.6818,0.45,0.0,41,255,296,September,2012
15132,2012-09-27,Winter,0,Thursday,1,2,0.72,0.6667,0.58,0.3284,73,399,472,September,2012
15133,2012-09-27,Winter,0,Thursday,1,2,0.66,0.6212,0.69,0.2985,87,818,905,September,2012
15134,2012-09-27,Winter,0,Thursday,1,2,0.66,0.6212,0.69,0.2239,77,822,899,September,2012
15135,2012-09-27,Winter,0,Thursday,1,1,0.66,0.6212,0.65,0.1343,48,511,559,September,2012
15136,2012-09-27,Winter,0,Thursday,1,2,0.64,0.6061,0.69,0.2239,45,412,457,September,2012
15137,2012-09-27,Winter,0,Thursday,1,3,0.62,0.5758,0.83,0.2985,18,235,253,September,2012
15138,2012-09-27,Winter,0,Thursday,1,3,0.62,0.5758,0.83,0.2985,2,45,47,September,2012
15139,2012-09-27,Winter,0,Thursday,1,3,0.62,0.5758,0.83,0.1642,1,44,45,September,2012
15140,2012-09-28,Winter,0,Friday,1,3,0.6,0.5455,0.88,0.1642,2,15,17,September,2012
15141,2012-09-28,Winter,0,Friday,1,3,0.6,0.5455,0.88,0.0,0,13,13,September,2012
15142,2012-09-28,Winter,0,Friday,1,3,0.6,0.5455,0.88,0.2985,1,9,10,September,2012
15143,2012-09-28,Winter,0,Friday,1,2,0.6,0.5606,0.83,0.1343,0,7,7,September,2012
15144,2012-09-28,Winter,0,Friday,1,3,0.56,0.5303,0.88,0.1045,2,10,12,September,2012
15145,2012-09-28,Winter,0,Friday,1,1,0.56,0.5303,0.88,0.0,1,37,38,September,2012
15146,2012-09-28,Winter,0,Friday,1,2,0.56,0.5303,0.94,0.0896,2,136,138,September,2012
15147,2012-09-28,Winter,0,Friday,1,2,0.56,0.5303,0.94,0.0,10,384,394,September,2012
15148,2012-09-28,Winter,0,Friday,1,1,0.6,0.5606,0.83,0.0896,31,674,705,September,2012
15149,2012-09-28,Winter,0,Friday,1,2,0.62,0.5758,0.83,0.1045,27,399,426,September,2012
15150,2012-09-28,Winter,0,Friday,1,2,0.64,0.5909,0.78,0.1343,51,194,245,September,2012
15151,2012-09-28,Winter,0,Friday,1,2,0.66,0.6212,0.69,0.0,109,252,361,September,2012
15152,2012-09-28,Winter,0,Friday,1,2,0.7,0.6515,0.54,0.2537,94,286,380,September,2012
15153,2012-09-28,Winter,0,Friday,1,2,0.7,0.6515,0.51,0.2537,106,304,410,September,2012
15154,2012-09-28,Winter,0,Friday,1,2,0.7,0.6515,0.54,0.2537,105,294,399,September,2012
15155,2012-09-28,Winter,0,Friday,1,2,0.68,0.6364,0.54,0.2836,104,288,392,September,2012
15156,2012-09-28,Winter,0,Friday,1,2,0.66,0.6212,0.5,0.2239,83,419,502,September,2012
15157,2012-09-28,Winter,0,Friday,1,2,0.66,0.6212,0.54,0.2985,101,707,808,September,2012
15158,2012-09-28,Winter,0,Friday,1,2,0.64,0.6212,0.5,0.2239,58,609,667,September,2012
15159,2012-09-28,Winter,0,Friday,1,3,0.62,0.6212,0.5,0.2537,38,470,508,September,2012
15160,2012-09-28,Winter,0,Friday,1,3,0.6,0.6212,0.53,0.1642,32,304,336,September,2012
15161,2012-09-28,Winter,0,Friday,1,3,0.6,0.6212,0.53,0.194,32,205,237,September,2012
15162,2012-09-28,Winter,0,Friday,1,2,0.58,0.5455,0.53,0.2239,30,190,220,September,2012
15163,2012-09-28,Winter,0,Friday,1,2,0.56,0.5303,0.56,0.194,26,164,190,September,2012
15164,2012-09-29,Winter,0,Saturday,0,1,0.54,0.5152,0.6,0.2239,15,134,149,September,2012
15165,2012-09-29,Winter,0,Saturday,0,1,0.54,0.5152,0.6,0.2239,12,89,101,September,2012
15166,2012-09-29,Winter,0,Saturday,0,2,0.54,0.5152,0.56,0.2239,12,80,92,September,2012
15167,2012-09-29,Winter,0,Saturday,0,2,0.52,0.5,0.59,0.194,4,25,29,September,2012
15168,2012-09-29,Winter,0,Saturday,0,1,0.52,0.5,0.59,0.2537,6,8,14,September,2012
15169,2012-09-29,Winter,0,Saturday,0,1,0.5,0.4848,0.63,0.194,2,13,15,September,2012
15170,2012-09-29,Winter,0,Saturday,0,1,0.5,0.4848,0.63,0.2537,4,33,37,September,2012
15171,2012-09-29,Winter,0,Saturday,0,1,0.48,0.4697,0.67,0.2836,12,61,73,September,2012
15172,2012-09-29,Winter,0,Saturday,0,1,0.5,0.4848,0.68,0.2836,37,174,211,September,2012
15173,2012-09-29,Winter,0,Saturday,0,1,0.5,0.4848,0.63,0.194,69,263,332,September,2012
15174,2012-09-29,Winter,0,Saturday,0,1,0.54,0.5152,0.56,0.2537,134,338,472,September,2012
15175,2012-09-29,Winter,0,Saturday,0,1,0.56,0.5303,0.52,0.2836,217,446,663,September,2012
15176,2012-09-29,Winter,0,Saturday,0,1,0.62,0.6212,0.41,0.2985,191,491,682,September,2012
15177,2012-09-29,Winter,0,Saturday,0,1,0.62,0.6212,0.41,0.2985,233,453,686,September,2012
15178,2012-09-29,Winter,0,Saturday,0,1,0.6,0.6212,0.4,0.2537,302,448,750,September,2012
15179,2012-09-29,Winter,0,Saturday,0,1,0.6,0.6212,0.43,0.2537,271,456,727,September,2012
15180,2012-09-29,Winter,0,Saturday,0,1,0.62,0.6212,0.41,0.2537,275,447,722,September,2012
15181,2012-09-29,Winter,0,Saturday,0,1,0.6,0.6212,0.38,0.3582,256,456,712,September,2012
15182,2012-09-29,Winter,0,Saturday,0,1,0.56,0.5303,0.46,0.194,174,420,594,September,2012
15183,2012-09-29,Winter,0,Saturday,0,1,0.52,0.5,0.55,0.1642,119,351,470,September,2012
15184,2012-09-29,Winter,0,Saturday,0,1,0.52,0.5,0.55,0.194,88,227,315,September,2012
15185,2012-09-29,Winter,0,Saturday,0,1,0.52,0.5,0.55,0.1343,73,219,292,September,2012
15186,2012-09-29,Winter,0,Saturday,0,1,0.5,0.4848,0.63,0.1045,48,173,221,September,2012
15187,2012-09-29,Winter,0,Saturday,0,1,0.5,0.4848,0.59,0.0896,35,161,196,September,2012
15188,2012-09-30,Winter,0,Sunday,0,1,0.5,0.4848,0.59,0.0,35,112,147,September,2012
15189,2012-09-30,Winter,0,Sunday,0,1,0.5,0.4848,0.59,0.0,31,85,116,September,2012
15190,2012-09-30,Winter,0,Sunday,0,1,0.48,0.4697,0.63,0.0,21,71,92,September,2012
15191,2012-09-30,Winter,0,Sunday,0,1,0.46,0.4545,0.67,0.0896,17,41,58,September,2012
15192,2012-09-30,Winter,0,Sunday,0,1,0.46,0.4545,0.67,0.0896,1,6,7,September,2012
15193,2012-09-30,Winter,0,Sunday,0,1,0.44,0.4394,0.72,0.0,1,9,10,September,2012
15194,2012-09-30,Winter,0,Sunday,0,1,0.44,0.4394,0.72,0.0896,2,20,22,September,2012
15195,2012-09-30,Winter,0,Sunday,0,1,0.44,0.4394,0.77,0.0,14,43,57,September,2012
15196,2012-09-30,Winter,0,Sunday,0,1,0.48,0.4697,0.67,0.1045,18,126,144,September,2012
15197,2012-09-30,Winter,0,Sunday,0,1,0.52,0.5,0.63,0.1045,74,211,285,September,2012
15198,2012-09-30,Winter,0,Sunday,0,1,0.58,0.5455,0.46,0.1642,160,319,479,September,2012
15199,2012-09-30,Winter,0,Sunday,0,1,0.6,0.6212,0.43,0.2239,222,369,591,September,2012
15200,2012-09-30,Winter,0,Sunday,0,1,0.62,0.6212,0.41,0.2985,206,474,680,September,2012
15201,2012-09-30,Winter,0,Sunday,0,1,0.62,0.6212,0.41,0.2537,180,414,594,September,2012
15202,2012-09-30,Winter,0,Sunday,0,1,0.62,0.6212,0.41,0.2537,208,404,612,September,2012
15203,2012-09-30,Winter,0,Sunday,0,1,0.64,0.6212,0.36,0.2537,230,419,649,September,2012
15204,2012-09-30,Winter,0,Sunday,0,1,0.64,0.6212,0.36,0.2239,202,446,648,September,2012
15205,2012-09-30,Winter,0,Sunday,0,1,0.62,0.6212,0.35,0.2836,195,380,575,September,2012
15206,2012-09-30,Winter,0,Sunday,0,1,0.52,0.5,0.59,0.4478,91,310,401,September,2012
15207,2012-09-30,Winter,0,Sunday,0,3,0.5,0.4848,0.72,0.1343,34,223,257,September,2012
15208,2012-09-30,Winter,0,Sunday,0,3,0.5,0.4848,0.72,0.1343,31,163,194,September,2012
15209,2012-09-30,Winter,0,Sunday,0,1,0.5,0.4848,0.68,0.0,19,104,123,September,2012
15210,2012-09-30,Winter,0,Sunday,0,1,0.48,0.4697,0.72,0.0,15,76,91,September,2012
15211,2012-09-30,Winter,0,Sunday,0,1,0.48,0.4697,0.72,0.0896,8,49,57,September,2012
15212,2012-10-01,Winter,0,Monday,1,1,0.46,0.4545,0.72,0.1045,6,39,45,October,2012
15213,2012-10-01,Winter,0,Monday,1,1,0.44,0.4394,0.77,0.0896,5,13,18,October,2012
15214,2012-10-01,Winter,0,Monday,1,1,0.46,0.4545,0.72,0.0,6,6,12,October,2012
15215,2012-10-01,Winter,0,Monday,1,1,0.44,0.4394,0.77,0.0,1,6,7,October,2012
15216,2012-10-01,Winter,0,Monday,1,1,0.42,0.4242,0.82,0.1045,0,10,10,October,2012
15217,2012-10-01,Winter,0,Monday,1,1,0.44,0.4394,0.77,0.0,2,34,36,October,2012
15218,2012-10-01,Winter,0,Monday,1,1,0.44,0.4394,0.77,0.1045,8,147,155,October,2012
15219,2012-10-01,Winter,0,Monday,1,1,0.44,0.4394,0.77,0.1642,13,470,483,October,2012
15220,2012-10-01,Winter,0,Monday,1,2,0.46,0.4545,0.77,0.1045,40,744,784,October,2012
15221,2012-10-01,Winter,0,Monday,1,2,0.52,0.5,0.63,0.0,26,314,340,October,2012
15222,2012-10-01,Winter,0,Monday,1,1,0.54,0.5152,0.56,0.0,44,135,179,October,2012
15223,2012-10-01,Winter,0,Monday,1,1,0.58,0.5455,0.46,0.0,76,196,272,October,2012
15224,2012-10-01,Winter,0,Monday,1,2,0.6,0.6212,0.43,0.1642,61,262,323,October,2012
15225,2012-10-01,Winter,0,Monday,1,2,0.6,0.6212,0.43,0.1642,80,225,305,October,2012
15226,2012-10-01,Winter,0,Monday,1,2,0.6,0.6212,0.43,0.1045,51,193,244,October,2012
15227,2012-10-01,Winter,0,Monday,1,2,0.62,0.6212,0.43,0.1343,95,234,329,October,2012
15228,2012-10-01,Winter,0,Monday,1,2,0.62,0.6212,0.46,0.2537,51,408,459,October,2012
15229,2012-10-01,Winter,0,Monday,1,3,0.56,0.5303,0.6,0.2537,65,791,856,October,2012
15230,2012-10-01,Winter,0,Monday,1,3,0.56,0.5303,0.64,0.1045,42,571,613,October,2012
15231,2012-10-01,Winter,0,Monday,1,2,0.54,0.5152,0.68,0.1045,33,483,516,October,2012
15232,2012-10-01,Winter,0,Monday,1,3,0.54,0.5152,0.68,0.0,11,251,262,October,2012
15233,2012-10-01,Winter,0,Monday,1,2,0.54,0.5152,0.73,0.1343,13,205,218,October,2012
15234,2012-10-01,Winter,0,Monday,1,3,0.54,0.5152,0.77,0.0896,17,190,207,October,2012
15235,2012-10-01,Winter,0,Monday,1,3,0.54,0.5152,0.77,0.0,17,88,105,October,2012
15236,2012-10-02,Winter,0,Tuesday,1,2,0.56,0.5303,0.73,0.0,1,30,31,October,2012
15237,2012-10-02,Winter,0,Tuesday,1,2,0.54,0.5152,0.77,0.1045,0,11,11,October,2012
15238,2012-10-02,Winter,0,Tuesday,1,2,0.54,0.5152,0.77,0.1045,0,2,2,October,2012
15239,2012-10-02,Winter,0,Tuesday,1,2,0.54,0.5152,0.88,0.194,1,4,5,October,2012
15240,2012-10-02,Winter,0,Tuesday,1,2,0.56,0.5303,0.83,0.0896,2,8,10,October,2012
15241,2012-10-02,Winter,0,Tuesday,1,2,0.56,0.5303,0.83,0.1343,1,42,43,October,2012
15242,2012-10-02,Winter,0,Tuesday,1,3,0.58,0.5455,0.83,0.1045,3,176,179,October,2012
15243,2012-10-02,Winter,0,Tuesday,1,3,0.58,0.5455,0.83,0.1045,4,256,260,October,2012
15244,2012-10-02,Winter,0,Tuesday,1,3,0.6,0.5455,0.88,0.0,6,128,134,October,2012
15245,2012-10-02,Winter,0,Tuesday,1,3,0.58,0.5455,0.88,0.1343,3,83,86,October,2012
15246,2012-10-02,Winter,0,Tuesday,1,3,0.58,0.5455,0.88,0.1343,3,42,45,October,2012
15247,2012-10-02,Winter,0,Tuesday,1,3,0.58,0.5455,0.94,0.1343,7,92,99,October,2012
15248,2012-10-02,Winter,0,Tuesday,1,2,0.6,0.5455,0.88,0.194,6,98,104,October,2012
15249,2012-10-02,Winter,0,Tuesday,1,2,0.6,0.5455,0.88,0.1343,6,148,154,October,2012
15250,2012-10-02,Winter,0,Tuesday,1,3,0.6,0.5455,0.88,0.1343,16,147,163,October,2012
15251,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5758,0.83,0.1343,14,195,209,October,2012
15252,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5606,0.88,0.1343,46,328,374,October,2012
15253,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5606,0.88,0.1045,38,677,715,October,2012
15254,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5455,0.94,0.0896,48,639,687,October,2012
15255,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5455,0.94,0.0,27,368,395,October,2012
15256,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5455,0.94,0.1343,20,286,306,October,2012
15257,2012-10-02,Winter,0,Tuesday,1,3,0.62,0.5455,0.94,0.1045,24,265,289,October,2012
15258,2012-10-02,Winter,0,Tuesday,1,2,0.62,0.5455,0.94,0.1045,28,212,240,October,2012
15259,2012-10-02,Winter,0,Tuesday,1,2,0.62,0.5455,0.94,0.0,11,87,98,October,2012
15260,2012-10-03,Winter,0,Wednesday,1,3,0.62,0.5455,0.94,0.0,5,47,52,October,2012
15261,2012-10-03,Winter,0,Wednesday,1,2,0.62,0.5455,0.94,0.0,3,16,19,October,2012
15262,2012-10-03,Winter,0,Wednesday,1,2,0.62,0.5455,0.94,0.0,2,7,9,October,2012
15263,2012-10-03,Winter,0,Wednesday,1,2,0.6,0.5152,0.94,0.0,0,7,7,October,2012
15264,2012-10-03,Winter,0,Wednesday,1,2,0.6,0.5,1.0,0.0,2,9,11,October,2012
15265,2012-10-03,Winter,0,Wednesday,1,2,0.62,0.5455,0.94,0.1045,2,32,34,October,2012
15266,2012-10-03,Winter,0,Wednesday,1,2,0.6,0.5152,0.94,0.1343,4,173,177,October,2012
15267,2012-10-03,Winter,0,Wednesday,1,2,0.6,0.5152,0.94,0.194,11,504,515,October,2012
15268,2012-10-03,Winter,0,Wednesday,1,2,0.62,0.5606,0.88,0.1045,28,781,809,October,2012
15269,2012-10-03,Winter,0,Wednesday,1,2,0.62,0.5758,0.83,0.194,30,332,362,October,2012
15270,2012-10-03,Winter,0,Wednesday,1,1,0.66,0.6061,0.78,0.1642,29,146,175,October,2012
15271,2012-10-03,Winter,0,Wednesday,1,1,0.66,0.6061,0.78,0.1642,52,178,230,October,2012
15272,2012-10-03,Winter,0,Wednesday,1,2,0.7,0.6515,0.7,0.1045,69,289,358,October,2012
15273,2012-10-03,Winter,0,Wednesday,1,2,0.7,0.6667,0.74,0.1045,55,224,279,October,2012
15274,2012-10-03,Winter,0,Wednesday,1,2,0.72,0.6818,0.7,0.1642,56,195,251,October,2012
15275,2012-10-03,Winter,0,Wednesday,1,2,0.72,0.6818,0.62,0.1642,59,260,319,October,2012
15276,2012-10-03,Winter,0,Wednesday,1,2,0.72,0.6667,0.58,0.0,42,436,478,October,2012
